Tiempo, Distancia, Error, Control
39313,30.07,-0.07,99.89
39325,30.12,-0.12,99.89
39337,30.12,-0.12,99.89
39349,30.12,-0.12,99.89
39361,30.12,-0.12,99.89
39373,30.12,-0.12,100.54
39385,30.12,-0.12,100.54
39397,31.19,-1.19,100.54
39409,29.07,0.93,100.54
39421,29.95,0.05,100.54
39433,33.39,-3.39,100.54
39445,31.19,-1.19,100.54
39457,30.77,-0.77,100.54
39469,29.94,0.06,100.54
39481,29.46,0.54,101.77
39493,29.07,0.93,101.77
39505,29.88,0.12,101.77
39517,29.00,1.00,101.77
39529,28.95,1.05,101.77
39541,28.95,1.05,101.77
39553,29.72,0.28,101.77
39565,30.55,-0.55,101.77
39577,29.65,0.35,101.77
39589,29.60,0.40,100.90
39601,28.64,1.36,100.90
39613,28.59,1.41,100.90
39625,29.00,1.00,100.90
39637,31.62,-1.62,100.90
39649,28.88,1.12,100.90
39661,29.24,0.76,100.90
39673,28.37,1.63,100.90
39685,30.02,-0.02,100.90
39697,29.12,0.88,101.67
39709,28.19,1.81,101.67
39721,29.37,0.62,101.67
39733,28.42,1.58,101.67
39745,29.26,0.74,101.67
39757,29.61,0.39,101.67
39769,28.25,1.75,101.67
39781,29.09,0.91,101.67
39793,28.19,1.81,101.67
39805,30.68,-0.68,99.17
39817,28.49,1.51,99.17
39829,29.68,0.32,99.17
39841,29.20,0.80,99.17
39853,28.78,1.22,99.17
39865,30.89,-0.89,99.17
39877,30.89,-0.89,99.17
39889,30.89,-0.89,99.17
39901,30.89,-0.89,99.17
39913,30.89,-0.89,100.57
39925,30.89,-0.89,100.57
39937,38.66,-8.66,100.57
39949,27.52,2.48,100.57
39961,27.93,2.07,100.57
39973,27.88,2.12,100.57
39985,28.64,1.36,100.57
39997,28.64,1.36,100.57
40009,28.64,1.36,100.57
40021,28.64,1.36,103.65
40033,28.64,1.36,103.65
40045,28.64,1.36,103.65
40057,36.41,-6.41,103.65
40069,27.11,2.89,103.65
40081,27.11,2.89,103.65
40093,27.11,2.89,103.65
40105,27.93,2.07,103.65
40117,27.52,2.48,103.65
40129,27.52,2.48,102.71
40141,27.52,2.48,102.71
40153,27.52,2.48,102.71
40165,27.52,2.48,102.71
40177,27.52,2.48,102.71
40189,27.52,2.48,102.71
40201,27.52,2.48,102.71
40213,27.23,2.77,102.71
40225,28.12,1.88,102.71
40237,28.58,1.42,100.21
40249,27.33,2.67,100.21
40261,27.33,2.67,100.21
40273,27.33,2.67,100.21
40285,27.33,2.67,100.21
40297,27.33,2.67,100.21
40309,27.33,2.67,100.21
40321,35.10,-5.10,100.21
40333,27.81,2.19,100.21
40345,36.89,-6.89,90.70
40357,36.89,-6.89,90.70
40369,36.89,-6.89,90.70
40381,36.89,-6.89,90.70
40393,36.89,-6.89,90.70
40405,36.89,-6.89,90.70
40417,36.89,-6.89,90.70
40429,36.89,-6.89,90.70
40441,36.89,-6.89,90.70
40453,36.89,-6.89,99.45
40465,36.89,-6.89,99.45
40477,36.89,-6.89,99.45
40489,36.89,-6.89,99.45
40501,28.29,1.71,99.45
40513,28.24,1.76,99.45
40525,29.48,0.52,99.45
40537,29.48,0.52,99.45
40549,29.48,0.52,99.45
40561,29.48,0.52,108.82
40573,29.48,0.52,108.82
40585,29.48,0.52,108.82
40597,26.57,3.43,108.82
40609,28.12,1.88,108.82
40621,27.17,2.83,108.82
40633,29.65,0.35,108.82
40645,29.65,0.35,108.82
40657,29.65,0.35,108.82
40669,29.65,0.35,100.69
40681,29.65,0.35,100.69
40693,29.65,0.35,100.69
40705,27.95,2.05,100.69
40717,25.82,4.18,100.69
40729,27.13,2.87,100.69
40741,25.41,4.59,100.69
40753,25.82,4.18,100.69
40765,27.96,2.04,100.69
40777,25.89,4.11,105.70
40789,25.94,4.06,105.70
40801,25.58,4.42,105.70
40813,26.83,3.17,105.70
40825,26.01,3.99,105.70
40837,26.88,3.12,105.70
40849,29.00,1.00,105.70
40861,29.00,1.00,105.70
40873,29.00,1.00,105.70
40885,29.00,1.00,97.77
40897,29.00,1.00,97.77
40909,29.00,1.00,97.77
40921,28.05,1.95,97.77
40933,27.23,2.77,97.77
40945,29.00,1.00,97.77
40957,27.40,2.60,97.77
40969,27.51,2.49,97.77
40981,27.17,2.83,97.77
40993,27.64,2.36,102.86
41005,27.28,2.72,102.86
41017,28.64,1.36,102.86
41029,27.88,2.12,102.86
41041,29.60,0.40,102.86
41053,27.93,2.07,102.86
41065,28.88,1.12,102.86
41077,28.46,1.54,102.86
41089,30.17,-0.17,102.86
41101,26.81,3.19,102.53
41113,27.69,2.31,102.53
41125,27.28,2.72,102.53
41137,28.58,1.42,102.53
41149,28.17,1.83,102.53
41161,29.46,0.54,102.53
41173,29.05,0.95,102.53
41185,29.48,0.52,102.53
41197,29.94,0.06,102.53
41209,29.12,0.88,98.73
41221,27.88,2.12,98.73
41233,27.88,2.12,98.73
41245,28.78,1.22,98.73
41257,27.95,2.05,98.73
41269,27.54,2.46,98.73
41281,28.42,1.58,98.73
41293,28.85,1.15,98.73
41305,28.42,1.58,98.73
41317,29.31,0.69,100.98
41329,29.31,0.69,100.98
41341,29.31,0.69,100.98
41353,29.31,0.69,100.98
41365,29.31,0.69,100.98
41377,29.31,0.69,100.98
41389,28.52,1.48,100.98
41401,28.12,1.88,100.98
41413,28.12,1.88,100.98
41425,28.52,1.48,102.20
41437,28.95,1.05,102.20
41449,28.52,1.48,102.20
41461,29.82,0.18,102.20
41473,28.10,1.90,102.20
41485,28.52,1.48,102.20
41497,27.69,2.31,102.20
41509,29.00,1.00,102.20
41521,27.74,2.26,102.20
41533,28.58,1.42,101.33
41545,28.17,1.83,101.33
41557,29.46,0.54,101.33
41569,29.46,0.54,101.33
41581,29.46,0.54,101.33
41593,29.46,0.54,101.33
41605,29.46,0.54,101.33
41617,29.46,0.54,101.33
41629,37.23,-7.23,101.33
41641,28.83,1.17,101.09
41653,30.07,-0.07,101.09
41665,29.24,0.76,101.09
41677,29.72,0.28,101.09
41689,37.49,-7.49,101.09
41701,29.36,0.64,101.09
41713,28.12,1.88,101.09
41725,28.52,1.48,101.09
41737,29.77,0.23,101.09
41749,28.47,1.53,101.84
41761,28.05,1.95,101.84
41773,28.05,1.95,101.84
41785,37.54,-7.54,101.84
41797,28.88,1.12,101.84
41809,28.46,1.54,101.84
41821,28.00,2.00,101.84
41833,39.24,-9.24,101.84
41845,27.93,2.07,101.84
41857,27.93,2.07,102.19
41869,27.52,2.48,102.19
41881,28.29,1.71,102.19
41893,28.69,1.31,102.19
41905,29.12,0.88,102.19
41917,28.71,1.29,102.19
41929,29.95,0.05,102.19
41941,28.17,1.83,102.19
41953,27.76,2.24,102.19
41965,28.97,1.03,100.32
41977,27.23,2.77,100.32
41989,27.66,2.34,100.32
42001,29.77,0.23,100.32
42013,29.36,0.64,100.32
42025,30.19,-0.19,100.32
42037,29.36,0.64,100.32
42049,28.52,1.48,100.32
42061,28.59,1.41,100.32
42073,28.17,1.83,102.47
42085,29.41,0.59,102.47
42097,28.52,1.48,102.47
42109,27.25,2.75,102.47
42121,28.13,1.87,102.47
42133,27.28,2.72,102.47
42145,28.52,1.48,102.47
42157,28.52,1.48,102.47
42169,28.97,1.03,102.47
42181,28.54,1.46,101.18
42193,29.36,0.64,101.18
42205,28.54,1.46,101.18
42217,27.71,2.29,101.18
42229,28.13,1.87,101.18
42241,28.59,1.41,101.18
42253,30.72,-0.72,101.18
42265,30.72,-0.72,101.18
42277,30.72,-0.72,101.18
42289,30.72,-0.72,98.81
42301,30.72,-0.72,98.81
42313,30.72,-0.72,98.81
42325,28.64,1.36,98.81
42337,27.76,2.24,98.81
42349,29.05,0.95,98.81
42361,28.17,1.83,98.81
42373,29.07,0.93,98.81
42385,28.19,1.81,98.81
42397,29.02,0.98,103.31
42409,29.85,0.15,103.31
42421,28.54,1.46,103.31
42433,28.97,1.03,103.31
42445,28.49,1.51,103.31
42457,28.49,1.51,103.31
42469,28.49,1.51,103.31
42481,28.49,1.51,103.31
42493,28.49,1.51,103.31
42505,28.49,1.51,102.19
42517,28.49,1.51,102.19
42529,29.29,0.71,102.19
42541,28.07,1.93,102.19
42553,27.64,2.36,102.19
42565,31.06,-1.06,102.19
42577,29.36,0.64,102.19
42589,28.52,1.48,102.19
42601,28.13,1.87,102.19
42613,28.61,1.39,101.50
42625,27.78,2.22,101.50
42637,27.83,2.17,101.50
42649,28.71,1.29,101.50
42661,29.61,0.39,101.50
42673,30.50,-0.50,101.50
42685,28.85,1.15,101.50
42697,29.73,0.27,101.50
42709,28.01,1.99,101.50
42721,29.36,0.64,100.70
42733,29.36,0.64,100.70
42745,29.85,0.15,100.70
42757,29.85,0.15,100.70
42769,28.56,1.44,100.70
42781,28.13,1.87,100.70
42793,29.85,0.15,100.70
42805,28.08,1.92,100.70
42817,30.26,-0.26,100.70
42829,28.52,1.48,102.58
42841,27.64,2.36,102.58
42853,27.64,2.36,102.58
42865,28.88,1.12,102.58
42877,28.41,1.59,102.58
42889,30.12,-0.12,102.58
42901,28.35,1.65,102.58
42913,28.35,1.65,102.58
42925,29.17,0.83,102.58
42937,29.17,0.83,100.89
42949,29.17,0.83,100.89
42961,29.17,0.83,100.89
42973,29.17,0.83,100.89
42985,29.17,0.83,100.89
42997,36.94,-6.94,100.89
43009,29.53,0.47,100.89
43021,29.60,0.40,100.89
43033,31.77,-1.77,100.89
43045,28.35,1.65,102.65
43057,28.30,1.70,102.65
43069,27.88,2.12,102.65
43081,29.61,0.39,102.65
43093,27.88,2.12,102.65
43105,28.71,1.29,102.65
43117,27.83,2.17,102.65
43129,27.85,2.15,102.65
43141,27.42,2.58,102.65
43153,29.54,0.46,100.28
43165,29.54,0.46,100.28
43177,29.54,0.46,100.28
43189,29.54,0.46,100.28
43201,29.54,0.46,100.28
43213,29.54,0.46,100.28
43225,27.85,2.15,100.28
43237,28.73,1.27,100.28
43249,28.73,1.27,100.28
43261,29.56,0.44,101.54
43273,27.85,2.15,101.54
43285,28.66,1.34,101.54
43297,29.54,0.46,101.54
43309,29.54,0.46,101.54
43321,29.54,0.46,101.54
43333,29.54,0.46,101.54
43345,29.54,0.46,101.54
43357,29.54,0.46,101.54
43369,37.31,-7.31,91.62
43381,28.24,1.76,91.62
43393,28.64,1.36,91.62
43405,28.24,1.76,91.62
43417,28.19,1.81,91.62
43429,28.58,1.42,91.62
43441,27.69,2.31,91.62
43453,28.54,1.46,91.62
43465,29.78,0.22,91.62
43477,29.32,0.68,110.01
43489,28.42,1.58,110.01
43501,27.95,2.05,110.01
43513,27.47,2.53,110.01
43525,27.78,2.22,110.01
43537,28.19,1.81,110.01
43549,29.83,0.17,110.01
43561,27.22,2.78,110.01
43573,28.05,1.95,110.01
43585,30.60,-0.60,99.84
43597,30.60,-0.60,99.84
43609,30.60,-0.60,99.84
43621,30.60,-0.60,99.84
43633,30.60,-0.60,99.84
43645,30.60,-0.60,99.84
43657,38.37,-8.37,99.84
43669,28.52,1.48,99.84
43681,28.22,1.78,99.84
43693,28.78,1.22,103.53
43705,30.17,-0.17,103.53
43717,30.33,-0.33,103.53
43729,30.38,-0.38,103.53
43741,29.68,0.32,103.53
43753,30.21,-0.21,103.53
43765,30.33,-0.33,103.53
43777,29.54,0.46,103.53
43789,29.61,0.39,103.53
43801,28.88,1.12,101.48
43813,30.65,-0.65,101.48
43825,31.60,-1.60,101.48
43837,30.41,-0.41,101.48
43849,30.07,-0.07,101.48
43861,30.60,-0.60,101.48
43873,30.24,-0.24,101.48
43885,31.04,-1.04,101.48
43897,29.95,0.05,101.48
43909,32.55,-2.55,96.90
43921,30.07,-0.07,96.90
43933,30.07,-0.07,96.90
43945,33.98,-3.98,96.90
43957,29.72,0.28,96.90
43969,30.60,-0.60,96.90
43981,29.77,0.23,96.90
43993,30.60,-0.60,96.90
44005,30.60,-0.60,96.90
44017,31.01,-1.01,102.76
44029,31.43,-1.43,102.76
44041,29.72,0.28,102.76
44053,30.07,-0.07,102.76
44065,30.90,-0.90,102.76
44077,30.43,-0.43,102.76
44089,30.00,-0.00,102.76
44101,29.94,0.06,102.76
44113,31.19,-1.19,102.76
44125,30.72,-0.72,101.45
44137,31.55,-1.55,101.45
44149,30.24,-0.24,101.45
44161,30.67,-0.67,101.45
44173,31.48,-1.48,101.45
44185,31.43,-1.43,101.45
44197,31.43,-1.43,101.45
44209,30.14,-0.14,101.45
44221,29.72,0.28,101.45
44233,30.56,-0.56,101.33
44245,30.09,-0.09,101.33
44257,29.26,0.74,101.33
44269,29.66,0.34,101.33
44281,31.33,-1.33,101.33
44293,30.02,-0.02,101.33
44305,29.61,0.39,101.33
44317,30.85,-0.85,101.33
44329,30.38,-0.38,101.33
44341,29.07,0.93,103.07
44353,29.07,0.93,103.07
44365,30.31,-0.31,103.07
44377,30.24,-0.24,103.07
44389,35.21,-5.21,103.07
44401,29.78,0.22,103.07
44413,29.36,0.64,103.07
44425,28.95,1.05,103.07
44437,29.31,0.69,103.07
44449,31.43,-1.43,98.46
44461,30.58,-0.58,98.46
44473,30.58,-0.58,98.46
44485,30.58,-0.58,98.46
44497,30.58,-0.58,98.46
44509,30.58,-0.58,98.46
44521,30.58,-0.58,98.46
44533,29.72,0.28,98.46
44545,29.29,0.71,98.46
44557,32.32,-2.32,99.82
44569,30.12,-0.12,99.82
44581,30.60,-0.60,99.82
44593,29.72,0.28,99.82
44605,29.29,0.71,99.82
44617,29.29,0.71,99.82
44629,29.29,0.71,99.82
44641,29.29,0.71,99.82
44653,29.29,0.71,99.82
44665,29.29,0.71,104.60
44677,37.06,-7.06,104.60
44689,29.72,0.28,104.60
44701,31.84,-1.84,104.60
44713,29.29,0.71,104.60
44725,29.29,0.71,104.60
44737,29.72,0.28,104.60
44749,29.72,0.28,104.60
44761,29.29,0.71,104.60
44773,30.60,-0.60,99.70
44785,29.77,0.23,99.70
44797,29.77,0.23,99.70
44809,29.77,0.23,99.70
44821,29.77,0.23,99.70
44833,29.77,0.23,99.70
44845,29.77,0.23,99.70
44857,30.72,-0.72,99.70
44869,28.98,1.02,99.70
44881,30.72,-0.72,100.94
44893,28.95,1.05,100.94
44905,28.58,1.42,100.94
44917,30.72,-0.72,100.94
44929,31.53,-1.53,100.94
44941,30.24,-0.24,100.94
44953,29.83,0.17,100.94
44965,37.60,-7.60,100.94
44977,37.60,-7.60,100.94
44989,29.82,0.18,102.20
45001,30.65,-0.65,102.20
45013,29.41,0.59,102.20
45025,29.00,1.00,102.20
45037,29.43,0.57,102.20
45049,28.56,1.44,102.20
45061,29.85,0.15,102.20
45073,30.74,-0.74,102.20
45085,29.90,0.10,102.20
45097,29.43,0.57,101.75
45109,29.00,1.00,101.75
45121,29.05,0.95,101.75
45133,29.07,0.93,101.75
45145,31.19,-1.19,101.75
45157,30.36,-0.36,101.75
45169,29.12,0.88,101.75
45181,30.41,-0.41,101.75
45193,32.13,-2.13,101.75
45205,32.13,-2.13,97.87
45217,32.13,-2.13,97.87
45229,32.13,-2.13,97.87
45241,32.13,-2.13,97.87
45253,32.13,-2.13,97.87
45265,39.90,-9.90,97.87
45277,29.49,0.51,97.87
45289,30.84,-0.84,97.87
45301,39.80,-9.80,97.87
45313,30.38,-0.38,102.97
45325,30.38,-0.38,102.97
45337,31.26,-1.26,102.97
45349,29.49,0.51,102.97
45361,30.29,-0.29,102.97
45373,30.29,-0.29,102.97
45385,29.00,1.00,102.97
45397,29.41,0.59,102.97
45409,28.93,1.07,102.97
45421,31.48,-1.48,99.67
45433,31.01,-1.01,99.67
45445,32.72,-2.72,99.67
45457,29.70,0.30,99.67
45469,28.88,1.12,99.67
45481,28.88,1.12,99.67
45493,30.14,-0.14,99.67
45505,30.14,-0.14,99.67
45517,29.31,0.69,99.67
45529,29.73,0.27,103.07
45541,29.31,0.69,103.07
45553,31.02,-1.02,103.07
45565,30.14,-0.14,103.07
45577,28.44,1.56,103.07
45589,28.85,1.15,103.07
45601,30.09,-0.09,103.07
45613,29.68,0.32,103.07
45625,29.66,0.34,103.07
45637,30.12,-0.12,100.70
45649,29.29,0.71,100.70
45661,29.29,0.71,100.70
45673,29.72,0.28,100.70
45685,28.47,1.53,100.70
45697,29.78,0.22,100.70
45709,28.95,1.05,100.70
45721,28.97,1.03,100.70
45733,30.67,-0.67,100.70
45745,29.36,0.64,102.09
45757,36.69,-6.69,102.09
45769,36.69,-6.69,102.09
45781,36.69,-6.69,102.09
45793,36.69,-6.69,102.09
45805,36.69,-6.69,102.09
45817,36.69,-6.69,102.09
45829,29.36,0.64,102.09
45841,30.67,-0.67,102.09
45853,30.65,-0.65,99.63
45865,31.48,-1.48,99.63
45877,28.95,1.05,99.63
45889,28.58,1.42,99.63
45901,31.14,-1.14,99.63
45913,29.88,0.12,99.63
45925,29.88,0.12,99.63
45937,30.31,-0.31,99.63
45949,29.88,0.12,99.63
45961,29.88,0.12,101.98
45973,31.19,-1.19,101.98
45985,32.08,-2.08,101.98
45997,32.01,-2.01,101.98
46009,35.04,-5.04,101.98
46021,32.44,-2.44,101.98
46033,32.44,-2.44,101.98
46045,32.44,-2.44,101.98
46057,32.44,-2.44,101.98
46069,32.44,-2.44,97.89
46081,32.44,-2.44,97.89
46093,28.88,1.12,97.89
46105,28.88,1.12,97.89
46117,28.88,1.12,97.89
46129,28.83,1.17,97.89
46141,29.24,0.76,97.89
46153,30.48,-0.48,97.89
46165,29.12,0.88,97.89
46177,31.26,-1.26,102.08
46189,29.94,0.06,102.08
46201,28.17,1.83,102.08
46213,29.00,1.00,102.08
46225,28.54,1.46,102.08
46237,29.29,0.71,102.08
46249,28.41,1.59,102.08
46261,28.78,1.22,102.08
46273,29.20,0.80,102.08
46285,28.30,1.70,104.59
46297,29.56,0.44,104.59
46309,31.28,-1.28,104.59
46321,29.14,0.86,104.59
46333,29.12,0.88,104.59
46345,30.38,-0.38,104.59
46357,29.95,0.05,104.59
46369,29.95,0.05,104.59
46381,29.95,0.05,104.59
46393,29.17,0.83,100.35
46405,30.89,-0.89,100.35
46417,30.48,-0.48,100.35
46429,30.12,-0.12,100.35
46441,37.89,-7.89,100.35
46453,37.89,-7.89,100.35
46465,37.89,-7.89,100.35
46477,37.89,-7.89,100.35
46489,37.89,-7.89,100.35
46501,37.89,-7.89,90.10
46513,29.54,0.46,90.10
46525,29.12,0.88,90.10
46537,29.12,0.88,90.10
46549,30.00,-0.00,90.10
46561,31.31,-1.31,90.10
46573,29.12,0.88,90.10
46585,30.43,-0.43,90.10
46597,30.84,-0.84,90.10
46609,29.12,0.88,110.52
46621,29.12,0.88,110.52
46633,30.36,-0.36,110.52
46645,29.41,0.59,110.52
46657,28.97,1.03,110.52
46669,29.31,0.69,110.52
46681,28.83,1.17,110.52
46693,28.83,1.17,110.52
46705,29.68,0.32,110.52
46717,29.66,0.34,100.46
46729,29.66,0.34,100.46
46741,28.85,1.15,100.46
46753,28.90,1.10,100.46
46765,30.21,-0.21,100.46
46777,29.85,0.15,100.46
46789,30.33,-0.33,100.46
46801,38.10,-8.10,100.46
46813,38.10,-8.10,100.46
46825,38.10,-8.10,90.23
46837,38.10,-8.10,90.23
46849,38.10,-8.10,90.23
46861,38.10,-8.10,90.23
46873,38.10,-8.10,90.23
46885,30.48,-0.48,90.23
46897,32.25,-2.25,90.23
46909,31.01,-1.01,90.23
46921,30.65,-0.65,90.23
46933,29.88,0.12,109.62
46945,30.77,-0.77,109.62
46957,30.36,-0.36,109.62
46969,32.08,-2.08,109.62
46981,31.18,-1.18,109.62
46993,30.29,-0.29,109.62
47005,32.77,-2.77,109.62
47017,31.02,-1.02,109.62
47029,29.77,0.23,109.62
47041,32.30,-2.30,97.74
47053,31.48,-1.48,97.74
47065,30.19,-0.19,97.74
47077,31.96,-1.96,97.74
47089,29.41,0.59,97.74
47101,29.88,0.12,97.74
47113,30.41,-0.41,97.74
47125,30.89,-0.89,97.74
47137,30.53,-0.53,97.74
47149,30.60,-0.60,102.46
47161,32.37,-2.37,102.46
47173,30.72,-0.72,102.46
47185,31.18,-1.18,102.46
47197,29.95,0.05,102.46
47209,30.43,-0.43,102.46
47221,30.41,-0.41,102.46
47233,31.31,-1.31,102.46
47245,30.41,-0.41,102.46
47257,32.13,-2.13,98.67
47269,31.77,-1.77,98.67
47281,30.12,-0.12,98.67
47293,31.36,-1.36,98.67
47305,30.53,-0.53,98.67
47317,31.84,-1.84,98.67
47329,30.17,-0.17,98.67
47341,30.58,-0.58,98.67
47353,31.84,-1.84,98.67
47365,30.53,-0.53,102.31
47377,30.53,-0.53,102.31
47389,31.36,-1.36,102.31
47401,30.89,-0.89,102.31
47413,31.79,-1.79,102.31
47425,30.48,-0.48,102.31
47437,31.31,-1.31,102.31
47449,32.16,-2.16,102.31
47461,31.74,-1.74,102.31
47473,30.85,-0.85,100.17
47485,31.74,-1.74,100.17
47497,31.74,-1.74,100.17
47509,32.16,-2.16,100.17
47521,30.48,-0.48,100.17
47533,30.07,-0.07,100.17
47545,32.21,-2.21,100.17
47557,31.31,-1.31,100.17
47569,30.90,-0.90,100.17
47581,31.38,-1.38,99.83
47593,32.67,-2.67,99.83
47605,32.25,-2.25,99.83
47617,30.96,-0.96,99.83
47629,31.77,-1.77,99.83
47641,31.77,-1.77,99.83
47653,31.77,-1.77,99.83
47665,31.31,-1.31,99.83
47677,33.44,-3.44,99.83
47689,31.24,-1.24,100.54
47701,30.43,-0.43,100.54
47713,32.55,-2.55,100.54
47725,31.67,-1.67,100.54
47737,32.96,-2.96,100.54
47749,32.01,-2.01,100.54
47761,30.72,-0.72,100.54
47773,31.96,-1.96,100.54
47785,31.08,-1.08,100.54
47797,30.65,-0.65,101.13
47809,31.02,-1.02,101.13
47821,30.53,-0.53,101.13
47833,32.20,-2.20,101.13
47845,32.55,-2.55,101.13
47857,32.50,-2.50,101.13
47869,30.77,-0.77,101.13
47881,31.96,-1.96,101.13
47893,32.77,-2.77,101.13
47905,31.89,-1.89,98.89
47917,30.53,-0.53,98.89
47929,30.12,-0.12,98.89
47941,29.60,0.40,98.89
47953,30.41,-0.41,98.89
47965,30.29,-0.29,98.89
47977,30.29,-0.29,98.89
47989,29.88,0.12,98.89
48001,30.24,-0.24,98.89
48013,31.01,-1.01,101.31
48025,29.70,0.30,101.31
48037,30.89,-0.89,101.31
48049,30.00,-0.00,101.31
48061,28.69,1.31,101.31
48073,29.41,0.59,101.31
48085,31.13,-1.13,101.31
48097,30.65,-0.65,101.31
48109,30.19,-0.19,101.31
48121,30.60,-0.60,100.87
48133,29.29,0.71,100.87
48145,28.81,1.19,100.87
48157,29.65,0.35,100.87
48169,29.58,0.42,100.87
48181,29.53,0.47,100.87
48193,30.36,-0.36,100.87
48205,28.24,1.76,100.87
48217,28.58,1.42,100.87
48229,29.00,1.00,102.47
48241,29.83,0.17,102.47
48253,29.41,0.59,102.47
48265,28.54,1.46,102.47
48277,31.55,-1.55,102.47
48289,30.24,-0.24,102.47
48301,31.08,-1.08,102.47
48313,31.55,-1.55,102.47
48325,29.43,0.57,102.47
48337,29.41,0.59,100.26
48349,30.24,-0.24,100.26
48361,38.01,-8.01,100.26
48373,30.72,-0.72,100.26
48385,29.88,0.12,100.26
48397,29.88,0.12,100.26
48409,29.88,0.12,100.26
48421,29.88,0.12,100.26
48433,29.88,0.12,100.26
48445,29.88,0.12,100.09
48457,29.60,0.40,100.09
48469,29.12,0.88,100.09
48481,29.60,0.40,100.09
48493,28.29,1.71,100.09
48505,29.12,0.88,100.09
48517,28.29,1.71,100.09
48529,29.12,0.88,100.09
48541,28.29,1.71,100.09
48553,28.71,1.29,102.11
48565,29.12,0.88,102.11
48577,33.79,-3.79,102.11
48589,30.36,-0.36,102.11
48601,29.46,0.54,102.11
48613,28.64,1.36,102.11
48625,28.24,1.76,102.11
48637,29.07,0.93,102.11
48649,29.09,0.91,102.11
48661,28.61,1.39,101.01
48673,29.02,0.98,101.01
48685,31.14,-1.14,101.01
48697,38.08,-8.08,101.01
48709,30.33,-0.33,101.01
48721,29.49,0.51,101.01
48733,29.49,0.51,101.01
48745,29.07,0.93,101.01
48757,28.66,1.34,101.01
48769,28.66,1.34,100.87
48781,29.95,0.05,100.87
48793,28.66,1.34,100.87
48805,28.66,1.34,100.87
48817,29.07,0.93,100.87
48829,28.61,1.39,100.87
48841,30.33,-0.33,100.87
48853,28.64,1.36,100.87
48865,28.24,1.76,100.87
48877,29.46,0.54,99.93
48889,29.48,0.52,99.93
48901,29.90,0.10,99.93
48913,30.31,-0.31,99.93
48925,29.00,1.00,99.93
48937,28.59,1.41,99.93
48949,29.88,0.12,99.93
48961,29.83,0.17,99.93
48973,28.59,1.41,99.93
48985,28.52,1.48,101.99
48997,29.83,0.17,101.99
49009,28.93,1.07,101.99
49021,30.75,-0.75,101.99
49033,29.43,0.57,101.99
49045,28.54,1.46,101.99
49057,28.54,1.46,101.99
49069,28.56,1.44,101.99
49081,30.62,-0.62,101.99
49093,29.73,0.27,99.47
49105,31.04,-1.04,99.47
49117,28.90,1.10,99.47
49129,28.92,1.08,99.47
49141,28.49,1.51,99.47
49153,28.47,1.53,99.47
49165,28.49,1.51,99.47
49177,28.88,1.12,99.47
49189,28.47,1.53,99.47
49201,28.88,1.12,101.86
49213,28.41,1.59,101.86
49225,29.24,0.76,101.86
49237,30.55,-0.55,101.86
49249,38.32,-8.32,101.86
49261,38.32,-8.32,101.86
49273,38.32,-8.32,101.86
49285,38.32,-8.32,101.86
49297,38.32,-8.32,101.86
49309,38.32,-8.32,88.86
49321,28.34,1.66,88.86
49333,29.65,0.35,88.86
49345,29.65,0.35,88.86
49357,28.29,1.71,88.86
49369,28.76,1.24,88.86
49381,28.30,1.70,88.86
49393,30.45,-0.45,88.86
49405,29.14,0.86,88.86
49417,29.90,0.10,109.58
49429,29.37,0.62,109.58
49441,31.53,-1.53,109.58
49453,29.70,0.30,109.58
49465,28.76,1.24,109.58
49477,29.12,0.88,109.58
49489,28.59,1.41,109.58
49501,29.36,0.64,109.58
49513,30.19,-0.19,109.58
49525,30.19,-0.19,100.22
49537,30.19,-0.19,100.22
49549,30.19,-0.19,100.22
49561,30.19,-0.19,100.22
49573,30.19,-0.19,100.22
49585,29.77,0.23,100.22
49597,41.22,-11.22,100.22
49609,29.07,0.93,100.22
49621,30.07,-0.07,100.22
49633,30.14,-0.14,100.59
49645,30.67,-0.67,100.59
49657,30.33,-0.33,100.59
49669,31.62,-1.62,100.59
49681,31.62,-1.62,100.59
49693,31.62,-1.62,100.59
49705,31.62,-1.62,100.59
49717,31.62,-1.62,100.59
49729,31.62,-1.62,100.59
49741,28.32,1.68,102.86
49753,28.37,1.63,102.86
49765,31.38,-1.38,102.86
49777,31.38,-1.38,102.86
49789,39.15,-9.15,102.86
49801,29.73,0.27,102.86
49813,28.49,1.51,102.86
49825,28.90,1.10,102.86
49837,29.73,0.27,102.86
49849,30.19,-0.19,98.55
49861,31.02,-1.02,98.55
49873,30.14,-0.14,98.55
49885,31.09,-1.09,98.55
49897,28.54,1.46,98.55
49909,29.37,0.62,98.55
49921,30.68,-0.68,98.55
49933,29.80,0.20,98.55
49945,31.52,-1.52,98.55
49957,29.78,0.22,101.07
49969,31.92,-1.92,101.07
49981,31.92,-1.92,101.07
49993,30.21,-0.21,101.07
50005,29.37,0.62,101.07
50017,29.78,0.22,101.07
50029,29.72,0.28,101.07
50041,31.38,-1.38,101.07
50053,29.66,0.34,101.07
50065,30.09,-0.09,100.25
50077,30.90,-0.90,100.25
50089,28.71,1.29,100.25
50101,28.73,1.27,100.25
50113,29.07,0.93,100.25
50125,29.07,0.93,100.25
50137,29.44,0.56,100.25
50149,28.52,1.48,100.25
50161,28.47,1.53,100.25
50173,28.83,1.17,102.19
50185,30.09,-0.09,102.19
50197,29.61,0.39,102.19
