Tiempo, Distancia, Error, Control
53365,28.54,1.46,101.96
53377,28.07,1.93,101.96
53389,29.32,0.68,101.96
53401,29.24,0.76,101.96
53413,28.35,1.65,102.67
53425,28.71,1.29,102.67
53437,28.24,1.76,102.67
53449,29.07,0.93,102.67
53461,29.07,0.93,102.67
53473,29.07,0.93,102.67
53485,29.07,0.93,102.67
53497,29.07,0.93,102.67
53509,29.07,0.93,102.67
53521,27.11,2.89,103.68
53533,27.95,2.05,103.68
53545,28.35,1.65,103.68
53557,27.06,2.94,103.68
53569,28.37,1.63,103.68
53581,28.37,1.63,103.68
53593,28.37,1.63,103.68
53605,28.37,1.63,103.68
53617,28.37,1.63,103.68
53629,28.37,1.63,103.08
53641,36.14,-6.14,103.08
53653,28.58,1.42,103.08
53665,28.58,1.42,103.08
53677,28.58,1.42,103.08
53689,28.58,1.42,103.08
53701,28.58,1.42,103.08
53713,28.58,1.42,103.08
53725,27.76,2.24,103.08
53737,28.24,1.76,103.32
53749,29.12,0.88,103.32
53761,28.68,1.32,103.32
53773,29.29,0.71,103.32
53785,31.01,-1.01,103.32
53797,29.34,0.66,103.32
53809,28.98,1.02,103.32
53821,29.00,1.00,103.32
53833,30.77,-0.77,103.32
53845,29.17,0.83,102.84
53857,28.34,1.66,102.84
53869,30.12,-0.12,102.84
53881,29.29,0.71,102.84
53893,29.78,0.22,102.84
53905,28.95,1.05,102.84
53917,29.02,0.98,102.84
53929,37.67,-7.67,102.84
53941,33.00,-3.00,102.84
53953,33.00,-3.00,100.28
53965,33.00,-3.00,100.28
53977,33.00,-3.00,100.28
53989,33.00,-3.00,100.28
54001,33.00,-3.00,100.28
54013,31.21,-1.21,100.28
54025,29.97,0.03,100.28
54037,29.60,0.40,100.28
54049,30.12,-0.12,100.28
54061,29.31,0.69,102.55
54073,29.34,0.66,102.55
54085,30.65,-0.65,102.55
54097,30.24,-0.24,102.55
54109,30.24,-0.24,102.55
54121,30.72,-0.72,102.55
54133,29.83,0.17,102.55
54145,29.83,0.17,102.55
54157,31.13,-1.13,102.55
54169,29.48,0.52,102.49
54181,32.44,-2.44,102.49
54193,30.72,-0.72,102.49
54205,30.72,-0.72,102.49
54217,31.19,-1.19,102.49
54229,30.79,-0.79,102.49
54241,31.19,-1.19,102.49
54253,30.77,-0.77,102.49
54265,31.24,-1.24,102.49
54277,29.94,0.06,102.22
54289,29.53,0.47,102.22
54301,30.41,-0.41,102.22
54313,30.00,-0.00,102.22
54325,31.72,-1.72,102.22
54337,29.58,0.42,102.22
54349,29.22,0.78,102.22
54361,30.48,-0.48,102.22
54373,31.77,-1.77,102.22
54385,30.12,-0.12,102.10
54397,29.70,0.30,102.10
54409,30.12,-0.12,102.10
54421,29.72,0.28,102.10
54433,29.70,0.30,102.10
54445,30.60,-0.60,102.10
54457,31.01,-1.01,102.10
54469,32.72,-2.72,102.10
54481,40.49,-10.49,102.10
54493,30.60,-0.60,101.76
54505,30.77,-0.77,101.76
54517,31.48,-1.48,101.76
54529,30.65,-0.65,101.76
54541,31.13,-1.13,101.76
54553,30.24,-0.24,101.76
54565,30.65,-0.65,101.76
54577,29.82,0.18,101.76
54589,30.24,-0.24,101.76
54601,30.26,-0.26,101.94
54613,31.06,-1.06,101.94
54625,31.89,-1.89,101.94
54637,29.77,0.23,101.94
54649,31.01,-1.01,101.94
54661,30.12,-0.12,101.94
54673,31.84,-1.84,101.94
54685,30.12,-0.12,101.94
54697,30.96,-0.96,101.94
54709,30.48,-0.48,101.76
54721,30.43,-0.43,101.76
54733,30.84,-0.84,101.76
54745,31.19,-1.19,101.76
54757,29.48,0.52,101.76
54769,30.29,-0.29,101.76
54781,30.65,-0.65,101.76
54793,31.01,-1.01,101.76
54805,31.43,-1.43,101.76
54817,29.65,0.35,102.29
54829,29.19,0.81,102.29
54841,30.84,-0.84,102.29
54853,29.94,0.06,102.29
54865,30.31,-0.31,102.29
54877,29.85,0.15,102.29
54889,29.78,0.22,102.29
54901,29.72,0.28,102.29
54913,29.26,0.74,102.29
54925,29.72,0.28,102.28
54937,30.53,-0.53,102.28
54949,30.53,-0.53,102.28
54961,31.77,-1.77,102.28
54973,29.65,0.35,102.28
54985,29.22,0.78,102.28
54997,30.53,-0.53,102.28
55009,29.26,0.74,102.28
55021,30.55,-0.55,102.28
55033,29.66,0.34,102.34
55045,29.26,0.74,102.34
55057,31.08,-1.08,102.34
55069,29.34,0.66,102.34
55081,29.41,0.59,102.34
55093,31.14,-1.14,102.34
55105,29.90,0.10,102.34
55117,30.85,-0.85,102.34
55129,29.61,0.39,102.34
55141,29.66,0.34,102.37
55153,29.73,0.27,102.37
55165,30.62,-0.62,102.37
55177,29.43,0.57,102.37
55189,29.49,0.51,102.37
55201,29.53,0.47,102.37
55213,30.07,-0.07,102.37
55225,32.26,-2.26,102.37
55237,31.43,-1.43,102.37
55249,31.43,-1.43,101.18
55261,31.43,-1.43,101.18
55273,31.43,-1.43,101.18
55285,31.43,-1.43,101.18
55297,31.43,-1.43,101.18
55309,31.48,-1.48,101.18
55321,31.55,-1.55,101.18
55333,40.61,-10.61,101.18
55345,31.21,-1.21,101.18
55357,32.50,-2.50,100.31
55369,31.26,-1.26,100.31
55381,30.45,-0.45,100.31
55393,30.02,-0.02,100.31
55405,30.45,-0.45,100.31
55417,31.74,-1.74,100.31
55429,33.00,-3.00,100.31
55441,31.28,-1.28,100.31
55453,30.85,-0.85,100.31
55465,31.40,-1.40,100.84
55477,31.40,-1.40,100.84
55489,30.38,-0.38,100.84
55501,30.36,-0.36,100.84
55513,31.19,-1.19,100.84
55525,32.03,-2.03,100.84
55537,30.24,-0.24,100.84
55549,32.79,-2.79,100.84
55561,30.17,-0.17,100.84
55573,30.53,-0.53,101.31
55585,30.89,-0.89,101.31
55597,30.00,-0.00,101.31
55609,29.95,0.05,101.31
55621,29.48,0.52,101.31
55633,30.29,-0.29,101.31
55645,30.24,-0.24,101.31
55657,30.17,-0.17,101.31
55669,31.01,-1.01,101.31
55681,30.12,-0.12,101.54
55693,30.94,-0.94,101.54
55705,30.48,-0.48,101.54
55717,31.72,-1.72,101.54
55729,30.84,-0.84,101.54
55741,30.36,-0.36,101.54
55753,32.01,-2.01,101.54
55765,30.24,-0.24,101.54
55777,29.36,0.64,101.54
55789,29.77,0.23,101.78
55801,30.17,-0.17,101.78
55813,30.53,-0.53,101.78
55825,29.65,0.35,101.78
55837,31.31,-1.31,101.78
55849,29.53,0.47,101.78
55861,31.19,-1.19,101.78
55873,29.05,0.95,101.78
55885,29.82,0.18,101.78
55897,30.67,-0.67,101.18
55909,29.77,0.23,101.18
55921,30.58,-0.58,101.18
55933,29.65,0.35,101.18
55945,30.00,-0.00,101.18
55957,29.12,0.88,101.18
55969,29.46,0.54,101.18
55981,28.58,1.42,101.18
55993,29.41,0.59,101.18
56005,39.73,-9.73,94.86
56017,39.73,-9.73,94.86
56029,39.73,-9.73,94.86
56041,39.73,-9.73,94.86
56053,39.73,-9.73,94.86
56065,39.73,-9.73,94.86
56077,39.73,-9.73,94.86
56089,28.05,1.95,94.86
56101,28.81,1.19,94.86
56113,30.46,-0.46,100.35
56125,30.36,-0.36,100.35
56137,29.90,0.10,100.35
56149,28.05,1.95,100.35
56161,27.93,2.07,100.35
56173,27.40,2.60,100.35
56185,27.76,2.24,100.35
56197,26.81,3.19,100.35
56209,28.81,1.19,100.35
56221,29.07,0.93,101.27
56233,27.28,2.72,101.27
56245,27.57,2.43,101.27
56257,27.05,2.95,101.27
56269,27.33,2.67,101.27
56281,27.22,2.78,101.27
56293,27.22,2.78,101.27
56305,27.22,2.78,101.27
56317,27.22,2.78,101.27
56329,27.22,2.78,102.63
56341,27.22,2.78,102.63
56353,34.99,-4.99,102.63
56365,27.22,2.78,102.63
56377,25.40,4.60,102.63
56389,26.16,3.84,102.63
56401,26.04,3.96,102.63
56413,26.81,3.19,102.63
56425,26.74,3.26,102.63
56437,26.21,3.79,103.58
56449,25.74,4.26,103.58
56461,27.40,2.60,103.58
56473,27.40,2.60,103.58
56485,27.40,2.60,103.58
56497,27.40,2.60,103.58
56509,27.40,2.60,103.58
56521,27.40,2.60,103.58
56533,35.17,-5.17,103.58
56545,25.21,4.79,104.63
56557,25.28,4.72,104.63
56569,26.09,3.91,104.63
56581,27.05,2.95,104.63
56593,25.81,4.19,104.63
56605,27.17,2.83,104.63
56617,27.17,2.83,104.63
56629,27.17,2.83,104.63
56641,27.17,2.83,104.63
56653,27.17,2.83,103.73
56665,27.17,2.83,103.73
56677,26.45,3.55,103.73
56689,26.57,3.43,103.73
56701,25.86,4.14,103.73
56713,27.23,2.77,103.73
56725,26.04,3.96,103.73
56737,27.45,2.55,103.73
56749,27.45,2.55,103.73
56761,27.45,2.55,103.79
56773,27.45,2.55,103.79
56785,27.45,2.55,103.79
56797,27.45,2.55,103.79
56809,35.22,-5.22,103.79
56821,28.35,1.65,103.79
56833,28.35,1.65,103.79
56845,28.35,1.65,103.79
56857,28.35,1.65,103.79
56869,28.35,1.65,103.41
56881,28.35,1.65,103.41
56893,30.53,-0.53,103.41
56905,28.93,1.07,103.41
56917,29.12,0.88,103.41
56929,28.47,1.53,103.41
56941,28.59,1.41,103.41
56953,29.14,0.86,103.41
56965,30.21,-0.21,103.41
56977,29.43,0.57,102.82
56989,30.00,-0.00,102.82
57001,30.12,-0.12,102.82
57013,30.65,-0.65,102.82
57025,30.77,-0.77,102.82
57037,29.65,0.35,102.82
57049,29.77,0.23,102.82
57061,31.19,-1.19,102.82
57073,32.18,-2.18,102.82
57085,32.72,-2.72,100.60
57097,31.13,-1.13,100.60
57109,30.41,-0.41,100.60
